 Version bandmott1
  
      n =    8
      l =   40
  tausk =   10
  doall =    1
  denswp=   50
  histno=   49
   iran =    -6562683
     t  =  1.00000000
    mu  =  0.00000000
  delmu =  0.00000000
  bpar =   0.00000000
  dtau  =  0.05000000
 warms  =  1000
 sweeps =  1000
      u =  8.000000000000
  nwrap =     4
difflim =  0.001000000000
 errrat =  0.010000000000
 doauto =     0
orthlen =    12
  eorth =  0.000000000100
 dopair =     1
numpair =     1
lambda =   0.653732997987
  start =           0
 after disorder set, iran =     -6562683
   
 Using mu =   0.000000000000
  24   -0.0290441924 +-   0.0023226494
  25   -0.0328549514 +-   0.0021897121
  26   -0.0384722050 +-   0.0027450018
  27   -0.0452258419 +-   0.0029674808
  28   -0.0531364948 +-   0.0028441496
  29   -0.0637552729 +-   0.0027865768
  30   -0.0771251052 +-   0.0026772468
  31   -0.0940540844 +-   0.0026803887
  32   -0.1157626687 +-   0.0027318383
  33   -0.1426282697 +-   0.0026323056
  34   -0.1774778949 +-   0.0022420058
  35   -0.2240411942 +-   0.0022116235
  36   -0.2859995778 +-   0.0025958705
  37   -0.3683744072 +-   0.0027505633
  38   -0.4800077314 +-   0.0026050968
  39   -0.6309119411 +-   0.0028368740
  40   -0.8348884092 +-   0.0027087090
 qx =            0  qy =            1
   0   -0.1932866484 +-   0.0021432769
   1   -0.1598592536 +-   0.0019980388
   2   -0.1348726894 +-   0.0018625445
   3   -0.1149034210 +-   0.0016582560
   4   -0.0986183502 +-   0.0017050488
   5   -0.0855213897 +-   0.0017174327
   6   -0.0747868441 +-   0.0019440346
   7   -0.0661648043 +-   0.0021376296
   8   -0.0598248132 +-   0.0021410900
   9   -0.0543867395 +-   0.0019041602
  10   -0.0496769221 +-   0.0016271107
  11   -0.0459785480 +-   0.0013019134
  12   -0.0432546696 +-   0.0012134043
  13   -0.0408530654 +-   0.0011857886
  14   -0.0381250879 +-   0.0010242186
  15   -0.0358754568 +-   0.0011268638
  16   -0.0346847816 +-   0.0012257431
  17   -0.0336422763 +-   0.0012601001
  18   -0.0329200816 +-   0.0012119135
  19   -0.0326854962 +-   0.0012810326
  20   -0.0326618545 +-   0.0016512104
  21   -0.0336591037 +-   0.0016698294
  22   -0.0352906414 +-   0.0019330485
  23   -0.0381506704 +-   0.0022264041
  24   -0.0409073178 +-   0.0023756952
  25   -0.0450453485 +-   0.0024778222
  26   -0.0508090375 +-   0.0028133527
  27   -0.0580001464 +-   0.0029297750
  28   -0.0666257943 +-   0.0029270305
  29   -0.0779312313 +-   0.0028808269
  30   -0.0922041768 +-   0.0027783583
  31   -0.1099421015 +-   0.0025884634
  32   -0.1321235127 +-   0.0025071340
  33   -0.1599896182 +-   0.0021366968
  34   -0.1957522217 +-   0.0015849571
  35   -0.2422461481 +-   0.0014257976
  36   -0.3029431511 +-   0.0016062423
  37   -0.3817099333 +-   0.0017896505
  38   -0.4858146977 +-   0.0017663662
  39   -0.6238109783 +-   0.0020332468
  40   -0.8067133516 +-   0.0021432769
 qx =            0  qy =            2
   0   -0.2915411473 +-   0.0022604624
   1   -0.2463120946 +-   0.0019658141
   2   -0.2104488418 +-   0.0018904585
   3   -0.1813919855 +-   0.0017517020
   4   -0.1578908651 +-   0.0017769544
   5   -0.1388062463 +-   0.0017023085
   6   -0.1230449350 +-   0.0018378781
   7   -0.1102902760 +-   0.0018956940
   8   -0.1003958492 +-   0.0019272506
   9   -0.0917398709 +-   0.0017816297
  10   -0.0836425139 +-   0.0018188459
  11   -0.0769164546 +-   0.0021811206
  12   -0.0711760638 +-   0.0025109089
  13   -0.0666403311 +-   0.0026191003
  14   -0.0618350368 +-   0.0026221982
  15   -0.0582823108 +-   0.0023767230
  16   -0.0560724263 +-   0.0024476309
  17   -0.0546807170 +-   0.0024481922
  18   -0.0540479442 +-   0.0026563545
  19   -0.0543560519 +-   0.0028970701
  20   -0.0547184928 +-   0.0033792090
  21   -0.0558724315 +-   0.0034334066
  22   -0.0583099521 +-   0.0035616414
  23   -0.0619850262 +-   0.0037814628
  24   -0.0660713417 +-   0.0040987249
  25   -0.0713763970 +-   0.0044056140
  26   -0.0783675292 +-   0.0044822562
  27   -0.0867773903 +-   0.0043299282
  28   -0.0965968207 +-   0.0042734496
  29   -0.1086216479 +-   0.0039465665
  30   -0.1235784573 +-   0.0037578155
  31   -0.1420935776 +-   0.0033924601
  32   -0.1641962429 +-   0.0031175675
  33   -0.1913567764 +-   0.0028372040
  34   -0.2249299337 +-   0.0025490890
  35   -0.2668520172 +-   0.0025161813
  36   -0.3192436304 +-   0.0024961001
  37   -0.3848284317 +-   0.0027187233
  38   -0.4678580242 +-   0.0026957801
  39   -0.5734547023 +-   0.0024736698
  40   -0.7084588527 +-   0.0022604624
 qx =            0  qy =            3
   0   -0.4323007094 +-   0.0036951897
   1   -0.3656973338 +-   0.0038454562
   2   -0.3117131926 +-   0.0040513879
   3   -0.2682099369 +-   0.0042187066
   4   -0.2333078156 +-   0.0042715723
   5   -0.2047888325 +-   0.0044000448
   6   -0.1810934705 +-   0.0045910410
   7   -0.1613459734 +-   0.0047746702
   8   -0.1457520204 +-   0.0050761685
   9   -0.1322593536 +-   0.0050946628
  10   -0.1198448070 +-   0.0051183186
  11   -0.1096751578 +-   0.0051528208
  12   -0.1005326888 +-   0.0050001968
  13   -0.0921665550 +-   0.0047725832
  14   -0.0843569976 +-   0.0046267944
  15   -0.0784130985 +-   0.0043598909
  16   -0.0740050875 +-   0.0040931727
  17   -0.0711803593 +-   0.0039171825
  18   -0.0694119406 +-   0.0039317673
  19   -0.0688745398 +-   0.0041454084
  20   -0.0684103780 +-   0.0044775959
  21   -0.0689925313 +-   0.0046793191
  22   -0.0705515941 +-   0.0046289359
  23   -0.0736893467 +-   0.0047501611
  24   -0.0777989182 +-   0.0048287723
  25   -0.0832610342 +-   0.0048206021
  26   -0.0905814477 +-   0.0045548516
  27   -0.0990950002 +-   0.0045000032
  28   -0.1086827236 +-   0.0047911907
  29   -0.1196454577 +-   0.0048725932
  30   -0.1328401358 +-   0.0050132187
  31   -0.1489039415 +-   0.0050815416
  32   -0.1678221900 +-   0.0048526294
  33   -0.1899350780 +-   0.0046037901
  34   -0.2165318583 +-   0.0043430951
  35   -0.2491948154 +-   0.0039348168
  36   -0.2892905923 +-   0.0036778572
  37   -0.3385534332 +-   0.0036378133
  38   -0.3992028682 +-   0.0033916560
  39   -0.4741335183 +-   0.0035188495
  40   -0.5676992906 +-   0.0036951897
 qx =            0  qy =            4
   0   -0.4948258610 +-   0.0048511512
   1   -0.4162248011 +-   0.0047883198
   2   -0.3527659024 +-   0.0048461418
   3   -0.3019763685 +-   0.0048544595
   4   -0.2613402783 +-   0.0050261318
   5   -0.2279789898 +-   0.0054223593
   6   -0.2002641728 +-   0.0056085168
   7   -0.1768657406 +-   0.0057796369
   8   -0.1585422895 +-   0.0059847374
   9   -0.1427909018 +-   0.0059742305
  10   -0.1289579898 +-   0.0060853009
  11   -0.1177645117 +-   0.0059962821
  12   -0.1074134021 +-   0.0056753915
  13   -0.0977372756 +-   0.0054212763
  14   -0.0887538365 +-   0.0053245308
  15   -0.0818713697 +-   0.0051330299
  16   -0.0766995986 +-   0.0049386786
  17   -0.0730846163 +-   0.0045993407
  18   -0.0707324417 +-   0.0044942379
  19   -0.0696766897 +-   0.0047582140
  20   -0.0686138250 +-   0.0050274372
  21   -0.0693994920 +-   0.0051215508
  22   -0.0710718238 +-   0.0049875241
  23   -0.0741751889 +-   0.0049093007
  24   -0.0783478178 +-   0.0048739144
  25   -0.0837375937 +-   0.0046850657
  26   -0.0906377777 +-   0.0045631636
  27   -0.0985650233 +-   0.0050231679
  28   -0.1076549021 +-   0.0056350808
  29   -0.1177470595 +-   0.0060506738
  30   -0.1294043700 +-   0.0063703693
  31   -0.1436380676 +-   0.0066538821
  32   -0.1603509058 +-   0.0065539970
  33   -0.1796375562 +-   0.0063356396
  34   -0.2029908985 +-   0.0059308639
  35   -0.2318221182 +-   0.0054366012
  36   -0.2672421343 +-   0.0051008392
  37   -0.3100563684 +-   0.0048416678
  38   -0.3621659605 +-   0.0045686945
  39   -0.4260929654 +-   0.0047796320
  40   -0.5051741390 +-   0.0048511512
 qx =            1  qy =            1
   0   -0.2280731903 +-   0.0021648647
   1   -0.1905189220 +-   0.0020492200
   2   -0.1619033226 +-   0.0019611564
   3   -0.1387306334 +-   0.0019312358
   4   -0.1202225931 +-   0.0018726920
   5   -0.1054667420 +-   0.0018084291
   6   -0.0932314269 +-   0.0018203845
   7   -0.0832295905 +-   0.0019345138
   8   -0.0755250243 +-   0.0018829605
   9   -0.0691358246 +-   0.0017317220
  10   -0.0636599314 +-   0.0014805857
  11   -0.0590818013 +-   0.0012739015
  12   -0.0554150820 +-   0.0011865772
  13   -0.0521795997 +-   0.0009787673
  14   -0.0489227610 +-   0.0009641841
  15   -0.0462038721 +-   0.0010200041
  16   -0.0445171325 +-   0.0012123707
  17   -0.0432552121 +-   0.0014704212
  18   -0.0425158459 +-   0.0015465082
  19   -0.0422341914 +-   0.0017307616
  20   -0.0423167511 +-   0.0020858782
  21   -0.0435598831 +-   0.0023072740
  22   -0.0455504399 +-   0.0025078414
  23   -0.0486553932 +-   0.0026923026
  24   -0.0520928902 +-   0.0027644434
  25   -0.0569319069 +-   0.0028262926
  26   -0.0634099577 +-   0.0030811978
  27   -0.0713560616 +-   0.0031229301
  28   -0.0809148612 +-   0.0030412303
  29   -0.0929112819 +-   0.0028077452
  30   -0.1078566598 +-   0.0025161079
  31   -0.1258512045 +-   0.0021824957
  32   -0.1480691087 +-   0.0020598357
  33   -0.1760454806 +-   0.0018328729
  34   -0.2114712075 +-   0.0016514677
  35   -0.2569057657 +-   0.0017108329
  36   -0.3149633597 +-   0.0019805860
  37   -0.3891226283 +-   0.0023090861
  38   -0.4850665770 +-   0.0023172798
  39   -0.6096475845 +-   0.0023005403
  40   -0.7719268097 +-   0.0021648647
 qx =            1  qy =            2
   0   -0.3444938299 +-   0.0017074002
   1   -0.2921178831 +-   0.0014953834
   2   -0.2506563912 +-   0.0014688453
   3   -0.2169957296 +-   0.0012986345
   4   -0.1897418012 +-   0.0010614301
   5   -0.1675719190 +-   0.0008562468
   6   -0.1490851829 +-   0.0008728074
   7   -0.1338833425 +-   0.0008776372
   8   -0.1216404108 +-   0.0010765640
   9   -0.1111424183 +-   0.0012651984
  10   -0.1018481967 +-   0.0014909332
  11   -0.0941981353 +-   0.0018754783
  12   -0.0877213659 +-   0.0022319686
  13   -0.0821602731 +-   0.0023785837
  14   -0.0768726091 +-   0.0024623937
  15   -0.0726996898 +-   0.0024758141
  16   -0.0698507896 +-   0.0025977960
  17   -0.0679622308 +-   0.0027564011
  18   -0.0667493693 +-   0.0029748271
  19   -0.0664507826 +-   0.0032552124
  20   -0.0665272796 +-   0.0036470563
  21   -0.0676513756 +-   0.0036391066
  22   -0.0699881381 +-   0.0035622678
  23   -0.0734039651 +-   0.0035328973
  24   -0.0775331394 +-   0.0035691406
  25   -0.0829234426 +-   0.0036770040
  26   -0.0900412072 +-   0.0036825920
  27   -0.0988244288 +-   0.0035179275
  28   -0.1088010792 +-   0.0033632518
  29   -0.1206890688 +-   0.0029149920
  30   -0.1351515694 +-   0.0024874101
  31   -0.1526930292 +-   0.0022348293
  32   -0.1734143051 +-   0.0021220119
  33   -0.1989124246 +-   0.0020400732
  34   -0.2300477770 +-   0.0020618175
  35   -0.2683883242 +-   0.0022337757
  36   -0.3157096748 +-   0.0022385248
  37   -0.3743389254 +-   0.0023245235
  38   -0.4474436933 +-   0.0021661654
  39   -0.5393764059 +-   0.0018899550
  40   -0.6555061701 +-   0.0017074002
 qx =            1  qy =            3
   0   -0.4986701204 +-   0.0028315540
   1   -0.4207166131 +-   0.0029574126
   2   -0.3578873642 +-   0.0031438077
   3   -0.3072472197 +-   0.0032688187
   4   -0.2662840855 +-   0.0031928995
   5   -0.2326497951 +-   0.0032068485
   6   -0.2047655105 +-   0.0032619794
   7   -0.1818009490 +-   0.0033457359
   8   -0.1632719495 +-   0.0036054488
   9   -0.1474845862 +-   0.0036149762
  10   -0.1331780999 +-   0.0037563132
  11   -0.1214011658 +-   0.0038413228
  12   -0.1112172513 +-   0.0038777205
  13   -0.1021203323 +-   0.0037798020
  14   -0.0938050767 +-   0.0037703255
  15   -0.0873470674 +-   0.0036759285
  16   -0.0824162395 +-   0.0034911556
  17   -0.0790700762 +-   0.0034748289
  18   -0.0766827239 +-   0.0035975720
  19   -0.0754441010 +-   0.0038531251
  20   -0.0746324197 +-   0.0041030246
  21   -0.0749827171 +-   0.0041790447
  22   -0.0764160194 +-   0.0039513552
  23   -0.0792550037 +-   0.0038680285
  24   -0.0828911403 +-   0.0038266880
  25   -0.0875364545 +-   0.0037613313
  26   -0.0938874006 +-   0.0036112670
  27   -0.1017083935 +-   0.0035483567
  28   -0.1104715000 +-   0.0036447633
  29   -0.1203944055 +-   0.0034913173
  30   -0.1320426659 +-   0.0034891659
  31   -0.1461517808 +-   0.0035774651
  32   -0.1624565187 +-   0.0033472634
  33   -0.1817482856 +-   0.0031128180
  34   -0.2049322883 +-   0.0029680071
  35   -0.2331338800 +-   0.0028621271
  36   -0.2673131991 +-   0.0027277119
  37   -0.3090688254 +-   0.0027012049
  38   -0.3600460589 +-   0.0025388451
  39   -0.4228029336 +-   0.0027127485
  40   -0.5013298796 +-   0.0028315540
 qx =            1  qy =            4
   0   -0.5639828134 +-   0.0041153471
   1   -0.4717721147 +-   0.0041633976
   2   -0.3976664482 +-   0.0043119031
   3   -0.3382721258 +-   0.0043940168
   4   -0.2905911702 +-   0.0043814919
   5   -0.2515220767 +-   0.0043617467
   6   -0.2193339133 +-   0.0042184862
   7   -0.1928618279 +-   0.0041016510
   8   -0.1717514098 +-   0.0040564557
   9   -0.1538205887 +-   0.0039539296
  10   -0.1377510002 +-   0.0041372242
  11   -0.1245875849 +-   0.0041192577
  12   -0.1131620094 +-   0.0040686615
  13   -0.1029827045 +-   0.0039567861
  14   -0.0936168509 +-   0.0039526729
  15   -0.0863997700 +-   0.0038476996
  16   -0.0807677828 +-   0.0037155823
  17   -0.0767028525 +-   0.0036160691
  18   -0.0737891673 +-   0.0037335807
  19   -0.0720792230 +-   0.0041147219
  20   -0.0707593814 +-   0.0043095506
  21   -0.0710409900 +-   0.0043248504
  22   -0.0722853835 +-   0.0039908073
  23   -0.0748999648 +-   0.0037819342
  24   -0.0781024428 +-   0.0037805763
  25   -0.0822015285 +-   0.0037199643
  26   -0.0877103710 +-   0.0038374628
  27   -0.0946866134 +-   0.0042587055
  28   -0.1026611270 +-   0.0046422458
  29   -0.1113407206 +-   0.0047210439
  30   -0.1210838765 +-   0.0050083847
  31   -0.1331542633 +-   0.0052107985
  32   -0.1471633680 +-   0.0049967116
  33   -0.1634787064 +-   0.0048380699
  34   -0.1832758544 +-   0.0045469661
  35   -0.2076732899 +-   0.0042645131
  36   -0.2370465711 +-   0.0041106490
  37   -0.2728051697 +-   0.0039633378
  38   -0.3163248282 +-   0.0037970907
  39   -0.3695258786 +-   0.0039798331
  40   -0.4360171866 +-   0.0041153471
 qx =            2  qy =            2
   0   -0.4997519212 +-   0.0007475170
   1   -0.4220214975 +-   0.0008257420
   2   -0.3598409719 +-   0.0012423991
   3   -0.3096313881 +-   0.0016846776
   4   -0.2688647654 +-   0.0018639785
   5   -0.2354016752 +-   0.0019922064
   6   -0.2075750778 +-   0.0021464919
   7   -0.1848264919 +-   0.0021865451
   8   -0.1659394988 +-   0.0023266795
   9   -0.1502436310 +-   0.0024135625
  10   -0.1367740806 +-   0.0026119627
  11   -0.1254576066 +-   0.0028976865
  12   -0.1157587966 +-   0.0033368821
  13   -0.1070746563 +-   0.0035823343
  14   -0.0995383539 +-   0.0036787278
  15   -0.0931799575 +-   0.0037371331
  16   -0.0881960681 +-   0.0036117473
  17   -0.0844946527 +-   0.0035729806
  18   -0.0817139083 +-   0.0034889864
  19   -0.0798240391 +-   0.0035936442
  20   -0.0790342875 +-   0.0036508386
  21   -0.0796454396 +-   0.0035934369
  22   -0.0812548139 +-   0.0034776874
  23   -0.0838217481 +-   0.0034694074
  24   -0.0875542422 +-   0.0035024639
  25   -0.0922974313 +-   0.0035578288
  26   -0.0985276955 +-   0.0035142012
  27   -0.1060769204 +-   0.0033342654
  28   -0.1146440128 +-   0.0031255506
  29   -0.1245284583 +-   0.0027704233
  30   -0.1361432220 +-   0.0024829664
  31   -0.1498680492 +-   0.0023983384
  32   -0.1657843214 +-   0.0025027113
  33   -0.1847722818 +-   0.0025708755
  34   -0.2075533739 +-   0.0027342322
  35   -0.2355337476 +-   0.0026842829
  36   -0.2692493452 +-   0.0024541204
  37   -0.3102479505 +-   0.0021813520
  38   -0.3604976672 +-   0.0015990731
  39   -0.4226066890 +-   0.0011071230
  40   -0.5002480788 +-   0.0007475170
 qx =            2  qy =            3
   0   -0.6562213115 +-   0.0022206124
   1   -0.5410291135 +-   0.0025140560
   2   -0.4495401841 +-   0.0028325875
   3   -0.3767351436 +-   0.0030425274
   4   -0.3182169278 +-   0.0029019719
   5   -0.2709438744 +-   0.0027239715
   6   -0.2327297087 +-   0.0025882982
   7   -0.2019062123 +-   0.0024851566
   8   -0.1766996804 +-   0.0024647637
   9   -0.1558866194 +-   0.0024802841
  10   -0.1378232670 +-   0.0027255210
  11   -0.1229766929 +-   0.0030020937
  12   -0.1104938005 +-   0.0033403280
  13   -0.0997206617 +-   0.0033110338
  14   -0.0901918805 +-   0.0032854700
  15   -0.0823828525 +-   0.0032196310
  16   -0.0763858164 +-   0.0031177088
  17   -0.0720281388 +-   0.0030214705
  18   -0.0683002576 +-   0.0029443173
  19   -0.0657571171 +-   0.0030665146
  20   -0.0642619224 +-   0.0031093435
  21   -0.0642043672 +-   0.0030041714
  22   -0.0650181487 +-   0.0026465975
  23   -0.0666599476 +-   0.0025081147
  24   -0.0688461613 +-   0.0024873846
  25   -0.0717911221 +-   0.0024088775
  26   -0.0761890474 +-   0.0023100780
  27   -0.0816861938 +-   0.0021684694
  28   -0.0876788271 +-   0.0020657255
  29   -0.0944305218 +-   0.0019145770
  30   -0.1022488122 +-   0.0019948863
  31   -0.1114786315 +-   0.0020885372
  32   -0.1219605479 +-   0.0020118363
  33   -0.1344119232 +-   0.0019228179
  34   -0.1496505915 +-   0.0017687219
  35   -0.1682895108 +-   0.0016210842
  36   -0.1902439601 +-   0.0016258242
  37   -0.2173560110 +-   0.0017105409
  38   -0.2506585603 +-   0.0018725227
  39   -0.2917545160 +-   0.0020782954
  40   -0.3437786885 +-   0.0022206124
 qx =            2  qy =            4
   0   -0.7105790699 +-   0.0027932256
   1   -0.5768878313 +-   0.0029498320
   2   -0.4718814209 +-   0.0032059732
   3   -0.3889037126 +-   0.0033220237
   4   -0.3230442074 +-   0.0030428391
   5   -0.2706458416 +-   0.0026410358
   6   -0.2289214998 +-   0.0022774646
   7   -0.1954833082 +-   0.0020044069
   8   -0.1685288566 +-   0.0017745922
   9   -0.1463355710 +-   0.0019122916
  10   -0.1274343197 +-   0.0021964572
  11   -0.1119732022 +-   0.0024378456
  12   -0.0990694411 +-   0.0026410095
  13   -0.0882481509 +-   0.0024218455
  14   -0.0788245865 +-   0.0026085685
  15   -0.0713460095 +-   0.0026732821
  16   -0.0655279282 +-   0.0027630576
  17   -0.0612850388 +-   0.0026982992
  18   -0.0576406698 +-   0.0027434636
  19   -0.0551313062 +-   0.0030508671
  20   -0.0534407715 +-   0.0031947189
  21   -0.0531354811 +-   0.0029947347
  22   -0.0535797087 +-   0.0025015756
  23   -0.0550312713 +-   0.0022089649
  24   -0.0565552089 +-   0.0021273209
  25   -0.0588991116 +-   0.0022080635
  26   -0.0623114296 +-   0.0023163080
  27   -0.0670099436 +-   0.0026266840
  28   -0.0718743774 +-   0.0027625059
  29   -0.0772486112 +-   0.0028209076
  30   -0.0834611315 +-   0.0029756328
  31   -0.0910705671 +-   0.0028349303
  32   -0.0997852310 +-   0.0026104411
  33   -0.1102186300 +-   0.0025799441
  34   -0.1231632741 +-   0.0024341032
  35   -0.1390629390 +-   0.0022785647
  36   -0.1574610910 +-   0.0022579688
  37   -0.1805672472 +-   0.0024346038
  38   -0.2093503690 +-   0.0025893513
  39   -0.2445888226 +-   0.0027218511
  40   -0.2894209301 +-   0.0027932256
 qx =            3  qy =            3
   0   -0.7711369483 +-   0.0019163506
   1   -0.6095553801 +-   0.0021263173
   2   -0.4854172868 +-   0.0021255372
   3   -0.3894891123 +-   0.0021148135
   4   -0.3147031148 +-   0.0019766889
   5   -0.2565581371 +-   0.0019985765
   6   -0.2106055625 +-   0.0020011237
   7   -0.1746350201 +-   0.0020398941
   8   -0.1460944806 +-   0.0021232920
   9   -0.1233922089 +-   0.0021308525
  10   -0.1049965127 +-   0.0022511424
  11   -0.0901232107 +-   0.0023044631
  12   -0.0779882116 +-   0.0026329000
  13   -0.0682735705 +-   0.0026425921
  14   -0.0599670252 +-   0.0025924048
  15   -0.0533865788 +-   0.0026257766
